532
8589
472	10
284	134
402	1
435	10
354	68
303	0
440	85
269	12
271	0
402	151
301	67
334	1
297	9
403	135
268	161
267	21
284	0
405	42
290	46
468	45
285	157
274	34
355	22
438	201
338	139
292	9
301	44
277	0
418	201
301	1
485	0
292	21
420	46
435	28
301	57
469	19
276	37
269	2
267	4
348	1
403	134
271	203
285	2
305	1
271	4
437	1
305	69
294	9
334	93
293	238
274	42
319	43
437	37
335	201
276	2
272	34
269	71
288	7
270	142
368	5
346	3
309	16
483	138
351	203
418	2
268	39
276	10
268	34
324	35
420	234
470	0
402	1
284	18
271	38
269	42
280	88
276	3
268	162
276	44
267	67
314	11
313	36
271	118
474	0
270	1
468	100
335	36
269	0
272	4
267	134
268	1
292	138
310	17
284	134
365	8
267	10
284	202
271	3
309	72
353	168
290	0
301	205
280	0
270	9
294	43
301	91
435	76
440	17
338	2
271	17
369	4
425	2
369	141
274	152
339	35
334	166
268	71
401	201
448	0
267	71
267	34
334	136
276	5
268	17
446	34
336	34
269	19
437	116
271	0
269	0
440	10
268	22
288	71
405	0
410	94
285	35
334	145
271	17
440	75
423	0
436	2
405	134
267	13
425	159
368	17
272	208
302	203
293	68
267	143
411	19
427	2
334	3
358	67
268	0
292	175
401	1
269	8
335	148
437	146
368	14
423	118
343	72
401	136
338	76
381	80
267	5
267	50
335	151
348	145
267	9
268	35
339	109
385	80
301	9
267	0
286	51
454	0
376	67
284	167
271	37
277	150
267	202
437	176
370	21
334	51
296	11
411	2
267	18
359	7
338	16
267	192
360	144
272	201
268	7
299	108
267	21
327	136
305	52
336	159
303	1
303	234
368	167
289	170
368	76
485	71
267	80
319	4
309	34
335	2
268	17
334	1
443	68
303	42
509	38
268	54
267	100
406	75
271	135
437	13
357	206
267	63
276	80
309	17
285	100
423	0
269	201
303	0
272	218
267	67
370	2
401	134
271	51
337	111
403	1
297	140
336	17
267	134
437	142
290	70
268	9
343	84
269	135
402	2
405	67
444	167
271	70
268	0
339	11
305	59
452	82
352	2
287	2
322	3
326	84
426	17
338	17
370	144
285	19
318	171
352	0
402	205
318	34
285	43
284	5
271	142
335	50
272	17
437	61
276	9
268	22
334	150
284	88
271	143
267	150
419	5
318	0
358	142
267	21
382	101
489	153
347	143
324	213
267	9
335	69
519	1
267	18
301	67
380	217
284	19
334	155
500	210
290	234
267	100
278	17
412	1
453	18
401	1
267	50
404	54
267	85
343	146
286	18
301	34
280	1
268	151
410	17
284	113
318	96
301	202
418	77
401	84
476	22
486	167
301	35
267	151
285	2
508	184
412	68
356	136
360	25
343	109
271	201
278	50
281	50
301	34
302	4
423	75
401	34
278	2
268	106
405	35
355	169
334	3
305	2
294	144
353	72
318	99
276	23
343	17
334	138
401	5
407	0
282	171
301	9
405	151
502	0
271	9
402	17
267	9
280	25
368	9
418	0
272	74
305	180
267	19
336	72
288	42
307	13
426	170
267	28
335	28
284	134
334	0
410	0
272	0
271	100
290	2
288	34
267	34
269	2
268	25
268	84
401	53
269	88
267	138
271	165
306	4
353	4
268	0
293	9
284	170
267	203
405	70
322	138
458	68
269	100
267	151
267	10
271	34
269	0
403	0
267	135
276	9
269	154
436	3
268	43
276	150
268	136
417	85
402	13
351	4
276	10
287	4
271	5
274	173
410	2
312	1
278	1
280	1
285	168
428	0
279	185
269	170
269	0
285	34
439	92
334	35
303	170
334	17
270	1
469	9
322	73
408	75
280	48
343	201
268	1
468	0
410	9
292	142
267	7
269	25
284	134
267	239
267	206
277	9
304	217
268	139
408	34
352	187
301	1
293	180
372	2
336	86
338	186
301	1
402	17
267	0
444	35
343	0
301	0
276	20
288	9
412	52
289	18
410	15
335	9
276	150
381	55
341	68
401	68
414	42
267	1
470	180
269	138
396	54
401	2
408	0
281	21
402	238
267	22
452	71
281	73
276	142
269	100
301	2
276	142
334	13
405	17
272	52
360	65
418	75
402	68
404	70
274	22
301	0
315	245
311	93
353	18
419	35
271	22
267	153
270	17
272	0
486	36
270	0
301	0
268	54
276	201
457	114
276	80
287	218
402	2
309	2
345	9
302	3
286	0
267	5
282	35
348	67
470	0
305	154
284	150
267	37
305	157
418	17
305	35
301	17
352	0
301	1
405	201
276	70
276	102
401	86
267	101
454	144
336	92
284	26
299	11
494	17
319	0
319	10
401	201
468	2
410	3
267	2
319	138
297	17
288	26
435	220
270	69
335	85
431	34
303	1
404	4
267	202
284	184
309	11
423	0
269	0
419	9
271	12
393	0
343	100
419	19
359	38
334	0
468	88
288	175
269	63
267	0
401	0
270	69
381	134
351	92
301	67
267	12
334	18
276	2
386	68
268	0
278	101
421	134
267	69
405	28
301	0
338	9
433	1
443	77
435	150
460	203
419	3
268	67
276	68
271	9
268	36
310	147
511	20
267	12
280	4
270	86
271	234
267	142
296	39
269	0
354	30
295	24
375	13
318	38
402	80
301	204
404	0
305	134
364	140
405	17
270	35
368	68
435	12
284	255
301	50
270	21
435	102
410	21
285	143
272	138
344	5
269	75
267	12
351	11
271	3
272	5
274	150
334	136
412	48
277	220
335	1
409	2
268	113
402	109
426	71
403	27
303	11
401	135
293	161
402	68
334	137
286	36
267	4
419	17
380	52
401	34
343	11
377	4
274	0
506	11
401	9
373	72
267	0
422	17
280	1
268	134
284	135
351	22
297	134
276	101
503	26
301	9
334	68
318	53
268	1
284	4
343	34
267	7
267	1
319	145
293	168
277	3
302	2
406	67
453	1
386	213
292	1
338	71
272	17
302	167
313	11
274	19
277	43
270	0
336	0
267	34
268	71
456	26
336	9
287	92
284	9
268	100
405	0
301	138
280	136
469	34
269	0
302	67
502	0
268	36
420	147
268	18
478	9
319	159
368	17
313	27
504	134
269	34
276	151
469	1
447	139
274	19
301	68
272	9
267	138
268	80
338	9
305	3
372	100
302	34
442	0
279	4
301	7
389	19
322	0
335	45
336	42
385	1
310	142
334	1
292	106
437	175
368	218
445	88
379	68
410	138
477	142
268	17
377	205
271	201
284	0
444	5
267	1
412	134
299	1
280	36
403	67
353	169
271	69
294	155
270	93
352	130
302	234
271	87
280	5
271	17
435	161
271	143
494	134
343	25
276	239
404	23
402	1
337	84
305	134
343	143
277	71
307	67
320	68
288	36
271	134
284	163
420	4
301	1
303	101
422	74
268	134
271	4
422	201
293	73
303	25
468	1
271	213
268	34
269	9
305	1
405	2
334	7
271	38
426	84
485	25
288	1
267	148
403	22
472	201
274	155
419	16
303	203
453	142
269	9
288	139
284	135
339	134
334	11
280	242
402	100
282	38
502	5
325	71
303	34
322	14
439	136
284	0
267	10
372	4
460	3
269	89
270	134
268	5
422	80
301	177
385	85
302	19
271	42
410	11
272	87
267	175
267	0
301	134
347	82
270	142
425	136
309	167
293	90
282	20
385	9
301	34
267	4
282	201
320	85
267	69
284	50
387	2
290	11
402	45
418	26
369	17
404	203
403	0
300	72
334	18
403	9
268	138
284	100
271	0
334	80
267	100
360	38
269	65
268	53
468	1
402	19
485	17
286	0
269	207
270	21
282	73
401	4
271	270
267	276
276	278
351	323
343	268
272	319
271	285
368	301
267	368
338	320
267	418
301	300
337	405
495	380
408	469
405	418
278	402
267	301
288	336
471	322
274	269
452	267
412	414
418	271
334	403
309	271
268	435
335	302
410	267
305	268
403	303
403	309
301	426
468	291
486	318
411	267
334	280
336	364
401	268
287	268
269	420
286	390
308	412
401	268
442	441
267	503
276	352
276	410
271	269
371	290
271	284
312	481
443	531
290	301
301	443
402	376
405	337
338	319
267	309
288	318
401	270
268	269
276	284
302	267
269	274
269	267
419	276
301	278
513	473
285	284
336	401
322	420
346	401
368	414
269	301
271	268
267	268
338	413
368	267
269	418
268	336
271	277
274	269
402	318
318	302
430	268
305	301
334	436
278	413
338	267
410	310
272	288
414	337
488	294
301	305
401	309
274	272
268	280
286	335
268	284
302	287
475	343
404	334
447	304
312	301
270	472
418	337
401	368
288	269
353	287
276	267
361	305
268	323
267	452
301	343
422	309
269	272
271	311
271	401
284	335
427	285
292	268
351	471
271	303
414	272
301	276
426	287
291	334
301	269
271	267
276	268
281	318
402	271
267	378
272	292
284	401
267	334
385	355
267	502
292	269
270	438
402	435
284	441
303	369
318	377
318	401
267	313
520	286
318	278
268	271
401	289
401	402
288	471
472	303
284	402
268	363
334	432
412	279
276	284
352	267
468	334
267	267
423	268
309	401
284	502
402	286
405	368
368	370
343	301
278	290
268	473
404	337
402	344
278	361
469	276
344	312
282	318
269	475
304	276
274	511
401	432
472	334
267	485
268	368
284	267
414	276
280	276
284	268
273	347
271	408
272	346
267	268
405	481
269	297
301	269
309	311
468	289
343	277
285	351
280	376
469	304
414	320
268	270
284	292
320	303
407	271
279	404
351	303
301	370
311	267
267	275
335	305
479	284
267	301
284	445
279	326
338	267
401	352
267	313
437	335
444	269
505	335
489	448
370	271
469	294
349	309
439	303
343	276
302	404
335	334
343	267
269	419
269	368
470	271
334	267
403	271
377	278
309	278
419	276
405	410
280	520
267	401
334	284
276	336
284	274
306	278
267	302
292	304
410	285
272	335
303	277
341	485
403	267
438	271
334	301
267	284
286	289
301	301
269	267
520	268
269	370
301	268
267	287
405	276
276	469
267	286
276	319
401	268
301	342
311	301
277	410
401	445
403	320
267	301
272	386
435	267
418	274
267	401
271	301
267	293
406	464
419	405
267	402
401	288
339	301
304	268
268	272
359	427
284	471
286	340
267	290
301	359
312	278
269	268
271	338
427	435
345	267
418	301
268	470
475	267
287	501
439	309
289	285
269	306
402	285
499	301
435	288
267	305
269	489
303	444
290	489
403	278
338	347
408	277
368	334
365	336
267	297
267	502
338	435
410	267
274	282
276	293
346	412
269	268
310	372
414	442
343	267
268	276
271	342
443	282
273	410
267	276
401	458
301	468
268	314
277	269
436	287
276	334
418	311
369	296
268	285
285	313
380	286
353	352
267	352
269	274
288	288
404	378
435	267
344	305
272	268
271	376
401	271
339	292
405	271
276	343
436	268
268	403
277	410
352	343
339	341
401	301
402	336
272	335
301	468
378	281
318	406
272	271
271	284
280	305
301	284
268	410
267	344
339	438
354	289
286	303
359	487
270	271
403	276
276	405
271	288
334	410
271	292
336	381
428	287
368	285
394	276
402	405
418	408
268	473
0	278
234	268
0	267
96	267
34	278
9	304
71	279
2	267
134	269
34	439
4	313
73	267
140	340
135	471
202	284
134	486
75	292
73	301
0	339
5	284
67	276
5	269
205	276
21	287
17	335
138	298
16	380
11	334
87	293
217	299
35	436
26	413
78	267
3	284
4	269
135	502
75	338
42	272
134	468
64	301
135	386
151	402
0	320
139	319
144	503
25	335
17	353
92	452
231	267
49	443
4	286
28	402
67	269
21	290
1	305
21	268
2	479
2	335
173	435
18	343
136	278
150	418
0	277
20	267
4	268
67	288
2	301
19	301
134	278
11	369
76	280
7	268
59	274
67	272
0	401
34	401
136	274
1	269
4	269
147	289
17	270
209	276
134	276
37	284
84	300
7	309
84	301
134	336
34	410
201	418
38	431
202	267
61	267
25	355
71	349
76	281
139	271
26	417
9	284
163	272
73	285
182	277
2	267
40	268
13	269
216	385
1	268
67	503
159	269
206	506
235	480
21	268
180	284
58	278
76	353
18	267
69	435
69	344
25	435
86	284
1	303
70	334
9	286
25	301
34	318
0	276
13	437
11	271
21	337
96	522
4	401
0	334
178	268
42	270
1	267
34	293
42	267
5	479
122	448
19	274
0	380
4	284
146	268
17	307
74	284
5	301
37	294
167	285
0	418
51	344
73	440
0	269
160	338
67	272
42	470
52	301
68	469
134	267
51	271
0	272
9	336
2	338
34	334
192	335
143	435
135	335
0	346
43	370
117	267
25	292
0	268
67	294
22	402
88	410
9	292
0	376
134	309
1	520
150	410
34	402
205	267
2	416
69	267
34	438
2	443
0	287
0	435
23	355
179	318
68	309
0	402
36	410
20	385
105	276
201	277
4	318
2	335
154	267
134	280
2	349
17	436
168	288
4	269
98	271
151	468
136	343
70	301
9	285
54	382
18	267
13	270
179	419
2	285
186	288
134	270
14	285
0	305
102	272
17	269
2	304
67	270
93	278
52	320
42	338
153	268
15	267
67	435
7	344
238	268
136	351
137	267
69	280
1	268
175	274
10	319
13	408
6	344
0	343
26	272
203	469
139	303
173	281
3	423
105	278
9	267
9	292
0	338
10	402
7	284
141	268
37	288
39	267
67	318
9	338
13	343
205	487
134	418
20	301
210	276
3	292
101	268
0	435
2	373
139	268
67	267
67	284
38	268
156	405
19	335
117	276
11	286
234	268
100	303
209	267
19	511
152	272
184	293
13	414
43	372
5	348
46	301
5	267
218	402
34	405
0	470
67	274
85	302
42	372
17	302
2	322
138	419
8	270
3	268
201	439
34	286
17	334
4	268
100	411
1	267
11	339
2	437
6	269
1	401
142	279
140	268
1	410
2	360
18	339
5	334
50	285
135	460
2	285
94	271
69	334
137	310
5	267
0	271
84	285
2	370
67	297
180	267
0	424
73	334
85	388
68	268
142	418
102	268
7	368
149	368
2	310
175	401
22	270
134	268
117	336
36	269
86	305
43	401
34	268
75	401
171	301
52	278
46	272
136	436
9	418
4	301
67	334
219	272
88	401
42	277
0	413
1	401
0	519
177	293
0	462
0	279
177	343
0	453
151	274
6	343
36	268
35	410
35	268
1	303
4	343
2	280
38	276
17	368
2	285
63	283
142	267
76	269
39	293
3	414
17	276
171	469
34	359
47	370
1	418
94	310
13	267
68	414
134	435
218	469
0	354
13	377
45	420
150	402
42	407
5	391
15	285
203	302
17	271
177	402
84	352
2	285
1	267
11	410
18	402
17	269
36	268
151	334
234	276
2	271
42	334
52	422
0	284
23	435
134	352
0	324
3	470
212	335
4	336
19	267
217	420
87	288
19	335
5	269
0	269
10	341
139	435
76	267
21	268
17	301
4	412
69	324
0	315
138	272
169	268
3	267
34	401
46	269
217	302
34	351
68	343
5	268
35	370
145	268
9	269
142	309
9	276
19	483
84	410
0	268
1	268
17	368
14	267
59	343
2	375
13	358
17	322
80	343
121	270
7	408
134	267
54	419
34	416
92	318
75	267
235	410
34	283
45	334
3	347
1	271
17	284
28	313
158	309
75	284
22	276
2	351
5	435
150	269
5	301
43	302
143	445
2	272
20	309
0	335
35	401
138	309
0	267
67	305
0	292
9	268
4	335
2	289
2	368
34	307
134	357
7	326
4	401
34	338
67	353
2	267
1	268
218	276
0	268
34	302
7	336
84	284
35	269
84	404
170	285
12	343
77	268
35	410
50	334
142	276
52	274
102	268
124	269
52	410
46	268
34	318
136	285
34	301
138	267
0	378
126	267
19	341
192	510
27	469
68	267
59	305
34	404
84	285
134	274
4	267
83	322
137	385
144	292
77	337
151	335
168	267
0	427
1	271
50	339
147	267
34	285
68	405
69	401
56	462
19	335
68	287
3	297
134	267
34	293
10	334
134	393
75	268
68	318
59	478
234	284
67	267
34	267
177	269
0	452
220	272
5	286
134	303
2	267
9	385
0	280
201	286
67	292
212	271
4	284
9	334
218	414
17	334
67	284
19	337
3	276
34	335
156	402
91	267
167	293
88	477
2	402
0	276
141	402
0	267
19	410
141	402
92	420
243	291
183	267
2	309
36	269
217	276
68	351
5	272
34	403
0	267
206	269
40	334
1	267
5	305
143	284
143	401
1	276
39	436
100	421
175	268
2	268
5	269
35	401
71	334
100	268
35	277
17	269
102	411
76	305
0	486
40	368
143	410
37	374
74	378
134	403
71	371
12	334
113	401
6	437
75	270
180	418
112	334
134	269
136	339
201	277
18	272
17	335
92	286
73	334
197	309
1	452
136	403
69	272
134	267
4	268
35	493
69	269
2	312
118	412
10	306
0	267
17	344
9	421
84	269
35	395
0	268
21	301
134	286
9	301
137	269
48	269
7	267
51	352
35	280
2	426
42	285
47	274
155	334
34	453
2	301
143	335
34	343
142	336
88	418
4	453
201	284
35	477
34	406
68	452
125	271
201	295
136	403
86	468
211	414
34	364
109	435
134	401
25	408
29	278
7	479
184	282
0	267
71	301
171	268
84	408
2	401
6	406
17	268
47	345
10	355
238	334
142	311
220	304
42	276
0	276
73	277
0	502
187	267
4	271
2	334
134	284
128	416
0	272
84	284
77	391
134	437
67	418
34	275
46	286
7	401
23	352
17	335
25	301
9	403
0	336
159	284
140	343
209	345
21	267
0	297
17	279
153	402
69	276
17	267
138	268
111	268
3	338
4	276
30	360
34	276
202	270
134	421
67	414
21	421
78	284
135	334
34	278
134	334
0	301
50	272
201	372
138	284
0	343
181	412
17	269
136	368
86	404
221	387
243	410
18	276
0	276
17	314
168	309
12	402
17	353
161	284
34	286
134	285
32	424
77	271
0	269
9	282
146	288
169	269
68	306
69	408
0	268
1	271
84	318
20	267
1	334
92	352
34	416
25	459
59	309
157	289
0	318
63	282
9	282
3	331
34	267
9	288
136	361
9	514
1	419
11	335
51	312
1	421
61	267
84	267
5	276
9	404
122	435
13	268
29	339
68	287
17	488
25	303
9	436
19	401
5	312
1	401
36	290
69	346
34	355
15	268
138	289
142	268
68	401
11	376
0	267
42	345
4	267
0	285
0	343
2	355
205	286
179	422
20	401
179	267
1	318
67	301
1	468
67	286
0	301
223	410
10	305
136	322
235	385
203	402
234	280
138	468
54	267
5	336
134	334
1	436
17	343
23	414
0	267
151	272
0	351
76	456
0	476
4	468
67	410
0	339
151	277
5	304
68	338
13	347
9	360
67	292
52	380
9	410
72	338
9	471
84	408
68	407
26	285
219	267
105	288
89	280
109	302
175	504
128	344
2	353
236	267
32	338
71	276
2	271
28	403
54	369
167	277
24	277
101	468
51	408
38	309
1	468
134	288
0	439
38	405
85	292
138	267
135	301
169	268
75	268
34	309
25	268
16	268
92	419
9	269
9	279
10	267
150	270
0	267
0	301
67	371
0	271
142	267
3	494
77	407
134	301
136	271
134	274
9	300
7	335
61	389
25	351
105	422
0	489
92	303
84	360
9	269
8	279
68	292
17	351
0	364
50	336
4	267
13	269
72	386
23	418
153	280
17	404
1	351
184	314
5	454
21	267
27	268
239	268
134	410
100	401
110	368
83	435
135	286
1	267
59	419
73	268
17	272
144	284
151	286
1	341
17	267
209	269
69	424
53	304
0	418
9	271
13	311
7	280
35	338
73	335
86	284
0	285
10	403
39	402
0	267
151	285
0	289
67	276
134	270
36	410
9	334
1	419
72	335
46	270
17	401
38	277
85	267
2	355
163	268
1	456
0	270
25	285
50	313
86	318
31	268
160	267
84	302
172	335
21	268
17	404
5	416
2	370
93	267
68	276
88	453
14	269
201	301
3	278
15	337
9	336
94	344
1	284
44	435
86	421
204	267
0	402
0	403
25	271
4	321
0	372
1	276
109	418
0	308
88	419
1	351
38	270
2	313
3	301
9	342
18	276
72	267
0	502
14	268
104	279
167	268
117	267
26	411
134	354
2	292
13	318
4	406
0	419
139	360
84	301
2	436
4	292
134	269
175	267
234	271
153	335
93	319
2	301
101	289
42	334
17	270
218	335
155	401
76	268
1	471
71	418
86	287
38	267
0	298
71	335
0	337
139	267
134	351
3	305
0	304
67	273
50	301
153	422
17	276
135	354
210	269
1	334
7	372
17	375
67	401
0	279
42	410
22	288
76	269
70	302
150	469
167	318
35	305
34	336
134	339
1	267
23	427
134	338
88	277
44	280
171	271
25	305
2	401
134	267
0	368
5	368
34	334
5	276
144	340
71	318
205	418
5	267
122	519
2	452
175	288
12	271
0	528
151	285
21	271
3	487
156	301
17	472
1	477
9	319
184	302
171	276
143	277
138	403
69	276
105	276
18	401
34	410
4	420
219	401
0	334
88	307
38	480
1	504
75	267
76	268
72	299
22	402
73	336
17	271
19	468
9	267
18	268
142	293
41	284
113	267
3	335
92	301
5	335
212	270
19	351
150	307
40	349
4	408
50	271
143	401
38	309
134	285
84	402
134	404
134	291
67	276
0	368
187	334
75	267
201	272
2	423
21	422
52	267
148	309
27	284
17	404
2	280
53	410
3	401
2	269
18	412
138	301
150	336
52	276
38	305
3	419
1	280
1	401
186	268
67	268
63	271
1	271
7	288
135	267
42	449
0	403
1	302
17	343
80	370
68	330
203	285
113	472
0	278
169	281
61	284
34	403
67	403
0	267
2	427
0	427
20	280
9	336
35	267
147	335
101	301
4	402
153	290
9	303
9	272
103	291
5	334
17	347
0	268
27	292
36	477
29	276
31	284
1	312
113	401
34	452
17	267
2	436
1	277
50	469
205	401
1	267
0	401
75	276
86	405
144	292
34	301
136	302
4	336
88	421
17	353
9	334
69	364
9	429
38	418
201	291
0	285
17	286
0	519
44	436
154	306
0	309
10	468
35	343
76	401
0	406
34	402
1	334
34	285
0	270
67	309
71	334
134	268
9	290
121	322
171	410
106	285
11	275
35	280
68	277
68	419
54	267
34	348
42	309
5	335
42	426
41	319
102	276
136	431
134	276
135	351
221	403
71	271
95	402
11	278
68	279
105	420
135	443
67	276
135	301
110	272
73	267
43	271
4	270
10	333
35	303
75	268
96	336
17	269
141	270
175	435
48	272
34	280
5	280
136	339
13	267
11	334
1	322
67	304
3	424
34	334
5	402
44	403
0	485
2	351
9	276
6	276
117	341
68	372
134	305
172	351
0	489
135	403
206	370
17	267
4	438
71	338
0	309
201	271
5	347
145	477
202	456
25	352
23	423
13	303
7	284
68	271
11	352
0	276
5	272
67	277
5	410
17	269
134	377
9	274
2	414
19	297
171	310
160	271
0	269
11	293
204	368
76	315
1	411
2	271
3	336
9	401
76	270
17	416
1	270
12	276
38	377
75	311
5	272
168	276
54	344
18	343
67	270
109	414
211	334
161	336
3	372
142	299
205	285
134	406
84	267
68	410
134	318
17	342
15	334
169	267
9	334
142	271
60	276
38	401
2	271
3	271
135	267
13	276
17	408
67	335
51	267
1	281
217	267
134	305
52	267
1	271
158	368
84	351
17	269
0	297
0	268
185	487
71	301
34	289
57	326
151	268
71	314
150	339
42	369
103	284
209	276
1	422
67	271
22	270
72	267
1	318
0	271
8	284
134	267
9	288
9	271
85	267
0	268
201	276
201	519
104	401
201	468
21	268
29	334
136	305
138	286
84	404
140	421
0	316
82	267
84	335
28	443
204	268
157	511
5	276
25	268
137	419
150	306
175	267
26	301
148	267
34	287
34	268
73	419
0	269
1	341
246	402
137	435
134	401
5	336
2	444
17	271
15	307
19	267
4	286
25	311
69	376
205	284
24	276
4	418
9	502
38	502
75	280
19	270
159	270
7	436
167	401
34	334
0	468
204	444
21	435
17	267
20	269
20	279
17	276
1	302
0	268
17	414
6	487
34	285
18	477
1	411
